movieId,title,year,overview,genres
49299,Dangerous Game,1993.0,"A New York film director, working on his latest movie in Los Angeles, begins to reflect the actions in his movie and real life, especially when he begins an affair with the lead actress.",Drama
49314,Dominick and Eugene,1988.0,"Dominick and Eugene are twins, but Dominick is a little bit slow due do an accident in his youth. They live together, with Dominick working as garbage man to put Eugene through medical school. Their relationship becomes strained when Eugene must decide between his devotion to his brother, or his need to go away to complete his training. Things are also not helped by Dominick's co-worker, or Eugene's budding romance.",Drama
49347,Needle,2010.0,"In this cunning mystery-horror hybrid, college student Ben inherits a curious old mechanical box that churns out voodoo dolls. When a shadowy figure starts using the box to murder Ben's friends, Ben must find the killer.",Horror|Thriller|Mystery
49355,御用金,1969.0,A guilt-haunted samurai warrior attempts to stop a massacre taking place.,Drama|Action|Foreign
49379,Terror from the Year 5000,1958.0,"Prof. Erling and his financial backer Victor build a prototype time machine to snatch objects from the past. Latest find, a statuette, radiometrically dates to 5200 AD! When this draws colleague Richard Hedges to the island lab, Erling reveals that 20th-century objects put in the machine seem to be ""traded"" for analogous future objects by intelligent life. And on the sly, Victor's been trying to get a living visitor. Does the future need help, or is the present in danger?",Science Fiction
49396,The Haunted,1991.0,"When the Smurl family moves into a duplex, they find out it's haunted.",Horror
49494,The Eagle,2011.0,"In 140 AD, twenty years after the unexplained disappearance of the entire Ninth Legion in the mountains of Scotland, young centurion Marcus Aquila (Tatum) arrives from Rome to solve the mystery and restore the reputation of his father, the commander of the Ninth. Accompanied only by his British slave Esca (Bell), Marcus sets out across Hadrian's Wall into the uncharted highlands of Caledonia - to confront its savage tribes, make peace with his father's memory, and retrieve the lost legion's golden emblem, the Eagle of the Ninth.",Adventure|Drama
49524,R.I.P.D.,2013.0,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him. Based on the comic by Peter M. Lenkov.,Fantasy|Action|Comedy|Crime
49526,Premium Rush,2012.0,"In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.",Crime|Action|Thriller
49530,In Time,2011.0,"In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'.",Action|Thriller|Science Fiction
49571,Akai satsui,1964.0,"Sadako, cursed by generations before her and neglected by her common-law husband, falls prey to a brutal home intruder. But rather than become a victim, she forges a path to her own awakening.",Drama
49642,Nan bei zui quan,1979.0,"A year after training young Jackie Chan in the Drunken Fist, Sam the Seed discovers he has a son, Foggy. He tries to train Foggy but to no avail. Foggy is then trained in Drunken Fist from his uncle as he must face his father's rival, Rubber Legs, another Drunken Fist master who combines it with Mantis Fist to create a deadly style.",Action|Comedy
49688,Johnny cien pesos,1993.0,"Based on real events, 17-year-old Johnny García becomes involved with four older thugs who are planning to rob a money-laundering business masquerading as a video store. As they try to escape, a swarm of exploitative media attention awaits.",Drama
49815,The Whales of August,1987.0,"The Whales of August is a 1987 film based on a play by David Berry starring Bette Davis and Lillian Gish as elderly sisters. Also in the cast were Ann Sothern as one of their friends, and Vincent Price as a peripheral member of the former Russian aristocracy. The film was shot on location on Maine's Cliff Island. The house still stands and is a popular subject of artists on the island. The film was directed by Lindsay Anderson, his final feature film, and the screenplay was adapted by David Berry from his own play.",Drama
49872,Hansel & Gretel,2002.0,"Hansel and Gretel is a 2002 film adaptation of the Brothers Grimm children's story. It stars Jacob Smith and Taylor Momsen as the eponymous characters. It includes the Sandman, played by Howie Mandel and Sinbad as a raven.",Comedy|Family|Fantasy
49953,Sammy's avonturen: De geheime doorgang,2010.0,"A sea turtle who was hatched in 1959 spends the next 50 years traveling the world while it is being changed by global warming. Born on a Baja, California beach in 1959, new hatchling Sammy must do what his fellow newborn sea turtles are doing: race across the beach to the ocean before they are captured by a seagull or crab. Thus begins Sammy's incredible fifty-year ocean journey. Along the way he meets his best friend, a fellow turtle named Ray, and overcomes obstacles both natural and man-made while trying to fulfill his dream of travelling around the world. Throughout his voyage, Sammy never forgets about Shelly - the turtle he saved on his first day and loves passionately from afar. Based on the actual trajectory of a sea turtle's life, the film illustrates the dangers humans pose to the species' survival. The film combines entertainment with an important environmental message.",Animation|Family
49957,Carts of Darkness,2008.0,"In the picture-postcard community of North Vancouver, filmmaker Murray Siple follows men who have turned bottle-picking, their primary source of income, into the extreme sport of shopping cart racing. Enduring hardships from everyday life on the streets of Vancouver, this sub-culture depicts street life as much more than stereotypes portrayed in mainstream media. The films takes a deep look into the lives of the men who race carts, the adversity they face, and the appeal of cart racing despite the risk.",Documentary
49961,A Canção de Lisboa,1933.0,"Vasco is a medical student in Lisbon, supported by his rich aunts, whom he had falsely told he had already graduated. In fact, he devotes himself to a bohemian life, preferring the popular fairs and pretty women, especially Alice, a seamstress from the Castelinhos quarter, which rather upsets her ambitious father, tailor Caetano, who is familiar with Vasco's debts. After failing yet another final exam, he is surprised by his aunts' announcement that they will visit him in Lisbon to see his practice.",Comedy
50011,Look Back in Anger,1959.0,"A disillusioned, angry university graduate comes to terms with his grudge against middle-class life and values.",Drama
50066,Mrs. Parkington,1944.0,"In this family saga, Mrs. Parkington recounts the story of her life, beginning as a hotel maid in frontier Nevada where she is swept off her feet by mine owner and financier Augustus Parkington. He moves them to New York, tries to remake her into a society woman, and establishes their home among the wealthiest of New York's high society. Family and social life is not always peaceful, however, and she guides us, in flashbacks, through the rises and falls of the Parkington family fortunes.",Drama|Romance
50076,Confessions from a Holiday Camp,1977.0,"Timmy Lea and his brother-in-law Sidney Noggett are working as entertainment officers at Funfrall, a typical British holiday camp. The staff are lazy and inefficient, preferring to laze by the pool rather than organise activities for the holiday campers. A new owner, Mr. Whitemonk, an ex-prison officer, takes over the camp and is determined to install discipline into the staff. He is on the verge of dismissing Timmy and Sidney; however, Sidney's suggestion of organising a beauty contest changes his mind.",Comedy|Romance
50153,The Man from Planet X,1951.0,"While watching for a planet that may collide with earth, scientists stationed in Scotland are approached by a visitor from outer space.",Horror|Science Fiction|Thriller|Romance
50158,No et moi,2010.0,"At thirteen-years-old, with an unusually high IQ and a knack for observing things about other people, Lou Bertignac is not only the youngest in her class at school; she is also the most unusual. Painfully shy, she has few friends, save for Lucas, whose company helps her get through each day. At home, Lou's life is also difficult: Her mother hasn't left the house in years and her father spends his days crying in the bathroom. Lou's world is dark and sad... That is, until she meets No.",Drama
50162,964 Pinocchio,1991.0,"Pinocchio 964 is a memory-wiped sex slave who is thrown out by his owners for failure to maintain an erection. It is unclear in what ways he has been modified beyond having no memory and being unable to communicate. He is discovered by Himiko while wandering aimlessly through the city. Himiko has also been memory-wiped, possibly by the same company that produced Pinocchio, but she is fully functional. Himiko spends her days drawing maps of the city, to aid other memory-wiped people. Himiko takes Pinocchio home and tries to teach him to speak. After much effort he has a breakthrough and finally becomes aware of his situation. At this point his body erupts in an inexplicable metamorphosis and it becomes clear that his modifications were much more involved and esoteric than simple memory loss. Himiko also begins to transform, though in a much more subtle manner.",Science Fiction|Horror
50183,Восхождение,1977.0,"Two Soviet partisans leave their starving band to get supplies from a nearby farm. The Germans have reached the farm first, so the pair must go on a journey deep into occupied territory, a voyage that will also take them deep into their souls.",Drama|War
50189,Geppo il folle,1978.0,,
50253,聖闘士星矢 天界編 序奏 ~overture~,2004.0,"After the Saints' victory against Hades, Seiya is left wounded and motionless in a wheel chair with no possible chance of recovery. Athena's sister Artemis, the Virgin Goddess of the Moon and twin sister of Apollo, makes an elaborate proposal - to restore Seiya's physical health in exchange for the supremacy of Sanctuary. Athena accepts and Artemis and her ""Knights of the Sky"" swiftly take control of Sanctuary. Now Seiya and his fellow Bronze Saints combat the forces of Zeus to regain their homeland but it will not be so easy. Bronze Saints Hydra Ichi and Unicorn Jabu, and Silver Saint Ophiuchus Shaina have join forces with Artemis and Apollo.",Animation|Fantasy
50356,Susan Slept Here,1954.0,"Suffering from a case of writer's block, screenwriter Dick Powell and his witty gofer, Alvy Moore, get an unexpected visit from his cop friend on Christmas Eve. Knowing Powell is working on an upcoming juvenile delinquent script, his cop friend brings by his latest juvenile delinquent, Debbie Reynolds, to entrust with Powell for the holidays thinking she will inspire several new story lines for Powell's script in the process as well as providing a place for Reynolds to spend the holidays outside of juvie hall. All plans go awry when Reynolds inserts herself between Powell and his fiance, Anne Frances, stealing him away all for herself in this May-December comedic love affair.",Comedy|Drama
50541,Ice Castles,1978.0,A young girl is on top of the world until a tragic accident dashes her hopes and dreams of becoming a world-class figure skater. Only with the help of those who love her can she prove to the world -- and herself -- that she still has the potential to realize her dreams.,Drama|Romance
50601,5 Days of War,2011.0,"An American journalist and his cameraman are caught in the combat zone during the first Russian airstrikes against Georgia. Rescuing Tatia, a young Georgian schoolteacher separated from her family during the attack, the two reporters agree to help reunite her with her family in exchange for serving as their interpreter. As the three attempt to escape to safety, they witness--and document--the devastation from the full-scale crossfire and cold-blooded murder of innocent civilians.",War|Drama
50619,The Twilight Saga: Breaking Dawn - Part 1,2011.0,"The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world. Bella soon discovers she is pregnant, and during a nearly fatal childbirth, Edward finally fulfills her wish to become immortal. But the arrival of their remarkable daughter, Renesmee, sets in motion a perilous chain of events that pits the Cullens and their allies against the Volturi, the fearsome council of vampire leaders, setting the stage for an all-out battle.",Adventure|Fantasy|Romance
50641,The End of Poverty?,2008.0,"The End of Poverty? asks if the true causes of poverty today stem from a deliberate orchestration since colonial times which has evolved into our modern system whereby wealthy nations exploit the poor. People living and fighting against poverty answer condemning colonialism and its consequences; land grab, exploitation of natural resources, debt, free markets, demand for corporate profits and the evolution of an economic system in in which 25% of the world's population consumes 85% of its wealth. Featuring Nobel Prize winner Amartya Sen and Joseph Stiglitz, authors/activist Susan George, Eric Toussaint, Bolivian Vice President Alvaro Garcia Linera and more.",Documentary
50658,Bella Bettien,2002.0,"The gripping story of the Dutch Bettien Martens, based on true facts. After making an incredible career in the international narcotics world during 1984-1992, Bettien was arrested at Piazza Navona in Rome as one of the targets of the International Police Operation ""Green Ice"". Bettien decided to cooperate with the police and because of her testimonies, many precious arrests were made. As of then, Bettien became a ""Pentita"" and now is a guest of the ""Witness Protection Program"".",Crime|Drama
50794,The Even Stevens Movie,2003.0,"The Stevens think that they've won an all-expenses-paid trip to an island that's halfway around the world. When their house is destroyed, their food stolen, and their bacon eaten, the Stevens family breaks apart in front of all their friends on live national television, while the island itself is only a short distance away from Sacramento!",TV Movie|Comedy|Family
50942,Creature,1998.0,"An amphibious shark-like monster terrorizes an abandoned secret military base and the people who live on the island it is located on. A marine biologist, as well as several other people, try to stop it before it is too late...",Horror|Science Fiction|Thriller
50977,Nude on the Moon,1961.0,"A rich rocket scientist organizes an expedition to the moon, which they discover is inhabited by nude women.",Comedy|Fantasy|Science Fiction
51044,Carmen Jones,1954.0,"Version of the Bizet opera set in World War II, with new lyrics and an African-American cast.",Drama|Music|Romance
51091,Annie's Point,2005.0,Annie (Bette White) wants to disperse her husband's ashes at a locale in California that they had named Annie's Point. Annie needs a bypass immediately and she wants to send out the ashes on her 50th wedding anniversary.,Drama|Family
51167,According to Spencer,2001.0,"According to Spencer, She's the one... Everyone else thinks so too!",Comedy|Romance
51182,Sex: The Annabel Chong Story,1999.0,"The documentary follows Annabel Cong, former record holder for the world's largest gang bang, which she set in 1995 by having sex with 70 men. It focuses on her reasons for working in porn, and her relationship with friends and family. The documentary reveals to the viewers that she was gang raped as a student living in London and describes her many complex emotional issues, including signs of depression, self harm, and substance abuse. The film also includes footage of a painful conversation in Singapore between Annabel and her mother, who until then didn't know about her daughter's porn career.",Documentary
51277,Now and Forever,1934.0,"Young freewheeling wanderer Jerry Day and his beautiful wife Toni are at odds over their lifestyle. Jerry can't accept responsibility but Toni yearns for a family and a settled life. Then the Days 'rediscover' Jerry's young daughter Pennie, who has been living with his rich deceased wife's family. Pennie appears to be just what Jerry needs to mend his swindling ways and lead a straight life. Despite the responsibility of his new family, Jerry is swayed by the corruptible influence of jewelry thief Felix Evans. When Evans lures Jerry into a job, it puts the continuation of his new family life at risk.",Drama|Romance
51300,Сибирский цирюльник,1998.0,"Douglas is a foreign entrepreneur, who ventures to Russia in 1885 with dreams of selling a new, experimental steam-driven timber harvester in the wilds of Siberia. Jane is his assistant. On her travels, she meets two men who would change her life forever: a handsome young cadet Andrej Tolstoy with whom she shares a fondness for opera, and the powerful General Radlov who is entranced by her beauty and wants to marry her.",Comedy|Drama|Romance
51321,Permanent Record,1988.0,"David Sinclair seems to have everything going for him: he's smart, musically talented, and very successful. To top off his senior year in high school, his band is trying to get a recording session. Therefore, David's suicide leaves everyone, especially his best friend and band-mate, Chris, with a lot of questions.",Drama
51357,The Scarecrow,1920.0,Buster competes with another farmhand for the love of the farmer's daughter.,Comedy
51402,WikiRebels: The Documentary,2010.0,"In WikiRebels, we learn about the early hacker life of Julian Assange, and his later decision to form an organization where whistleblowers can anonymously pass information that documents crime and immorality. His stated goal is to expose injustice, and nothing exemplifies this more than the leaked film entitled “Collateral Murder.” WikiRebels shows other films released by WikiLeaks, and catalogs the most significant leaks since its 2006 inception, including the Iceland banking scandal, Kenya corruption and death squads, and toxic dumping in Cote D’Ivoire.",Documentary
51486,Jean-Michel Basquiat: The Radiant Child,2010.0,"Director Tamra Davis pays homage to her friend in this definitive documentary but also delves into Basquiat as an iconoclast. His dense, bebop-influenced neoexpressionist work emerged while minimalist, conceptual art was the fad; as a successful black artist, he was constantly confronted by racism and misconceptions. Much can be gleaned from insider interviews and archival footage, but it is Basquiat's own words and work that powerfully convey the mystique and allure of both the artist and the man.",Documentary
51520,盲山,2007.0,"Blind Mountain follows a young woman, Bai Xuemei, in the early 1990s who recently graduated from college and attempts to find work to help pay for her brother's education. In the process, she is drugged, kidnapped and sold as a bride to a villager in the Qinling Mountains of China's Shaanxi province. Trapped in the fiercely traditional town, the young woman finds that her avenues of escape are all blocked. As she searches for allies, including a young boy, a school teacher and a mailman, she suffers from being raped by her ""husband"" and continued beatings at the hands of the villagers, her husband, and her husbands' parents.",Drama
51540,Horrible Bosses,2011.0,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",Comedy|Crime
51619,The Sound Barrier,1952.0,Fictionalized story of British aerospace engineers solving the problem of supersonic flight.,Drama|Romance|War
51857,Cría Cuervos,1975.0,"In Madrid, the orphan sisters Irene, Ana and Maite are raised by their austere aunt Paulina together with their mute and crippled grandmother after the death of their mother and their military father Anselmo. Ana is a melancholic girl, fascinated by death, after seeing her mother having a painful death and her father dead in bed.",Drama
51911,Night of the Running Man,1995.0,"A Las Vegas cab driver finds a million dollars of stolen money in his cab after his fare is murdered. Soon after, a ruthless hitman is in persuit; he will stop at nothing to recover the money and dispose of all witnesses.",Action|Drama|Thriller
51917,Tutta la vita davanti,2008.0,"The vicissitudes of a newly graduated girl in the universe of the precarious work. Marta is a well- educated girl; she is curious and silent one, which finds work in the call center of a company that sells a futuristic appliance. So she finds out a new fantastic world formed by young telephone operator and fanatic seller, corporate jingle, motivational dance, prize giving, ovation and penance. A bittersweet picture of modern society narrated through the eyes of a funny young philosopher",Romance|Drama|Comedy
51927,Stevie,2002.0,"In 1995 Director Steve James (Hoop Dreams) returned to rural Southern Illinois to reconnect with Stevie Fielding, a troubled young boy he had been an 'Advocate Big Brother' to ten years earlier.",Documentary|Drama|Foreign
51933,Handsome Harry,2009.0,"An ex-Navy man carrying out the last wish of a dying shipmate renews contact with old friends to break the code of silence around a mysterious, long-buried crime.",Crime|Drama
51935,House of Boys,2009.0,"A glamorous, colourful coming-of-age story that follows the dramatic journey of Frank, a high school kid in 1984 through an exciting world of sex and music, when his deep new passion is suddenly turned into a struggle for courage, facing a new disease - the ""gay cancer"" and becomes deep, true love in the expectancy of his friend's horrible death and beyond.",Drama|Romance
51939,The Hire: Beat the Devil,2002.0,"The Driver drag-races the Devil, in order to earn James Brown his soul.",Comedy|Drama|Romance
51991,Les émotifs anonymes,2010.0,"What happens when a man and a woman share a common passion? They fall in love. And this is what happens to Jean-René, the boss of a small chocolate factory, and Angélique, a gifted chocolate maker he has just hired. What occurs when a highly emotional man meets a highly emotional woman? They fall in love, and this is what occurs to Jean-René and Angélique who share the same handicap. But being pathologically timid does not make things easy for them. So whether they will manage to get together, join their solitudes and live happily ever after is a guessing matter.",Drama|Comedy|Romance
52199,Invasion of the Saucer-Men,1957.0,"A teenage couple making out in the woods accidentally runs over an alien creature with their car. The creature's hand falls off, but it comes alive, and, with an eye growing out of it, begins to stalk the teens. Meanwhile, Joe the town drunk wants to store the body in his refrigerator, but some of the alien's buddies inject alcohol into his system, and Joe dies of an overdose.",Horror|Science Fiction|Comedy
52237,Quality Street,1937.0,"In the 1810s, an old maid poses as her own niece in order to teach her onetime beau a lesson.",Comedy|Romance|Drama
52279,The Dentist,1932.0,An unconventional dentist deals with patients in slapstick fashion.,Comedy
52448,Witch's Night Out,1978.0,"A witch, disgruntled by the fact that no one takes Halloween seriously anymore, decides to stir things up and disrupt the social gathering in her old house as well as turn a couple of kids who love monsters into actual monsters.",Fantasy|Comedy|Family
52458,The Butter Battle Book,1989.0,The Zooks and the Yooks are at war over the butter and bread - on which side should one spread?,Animation|Family
52462,The Pet,2006.0,"A young woman in dire financial straights accepts an offer to be a wealthy aristocrat's human ""pet"" for six months. Then ruthless modern ""pet-nappers"" kidnap the woman to sell her on the GSM (Global Slave Market).",Drama|Thriller
52528,Bloodbath at the House of Death,1984.0,Six scientists arrive at the creepy Headstone Manor to investigate a strange phenomena which was the site of a mysterious massacre years earlier where 18 guests were killed in one night. It turns out that the house is the place of a satanic cult lead by a sinister monk who plans to kill the scientists who are inhabiting this house of Satan.,Comedy|Horror
52561,The Whole Town's Talking,1935.0,"Ordinary man-in-the-street Arthur Ferguson Jones leads a very straightforward life. He's never late for work and nothing interesting ever happens to him. One day everything changes: he oversleeps and is fired as an example, he's then mistaken for evil criminal killer Mannion and is arrested. The resemblance is so striking that the police give him a special pass to avoid a similar mistake. The real Mannion sees the opportunity to steal the pass and move around freely and chaos results.",Comedy|Crime|Drama
52589,東京タワー Tokyo Tower,2005.0,"Toru Kojima and his friend Koji are young student boys with one thing in common - they both love to date older women. Koji is a playboy with several women, young and older, whereas Toru is a romantic with his heart set on on certain lady.",Drama|Romance
52666,Dług,1999.0,"Based on true events, the movie tells the story of two men who want to start a scooter business but don't have the required collateral for a bank loan. Then one of them runs into a former flat neighbour who offers to lend them the money. The guy turns out to be a thug and starts to extort them. Their life goes downhill from there.",Drama|Thriller|Crime|Foreign
52717,Éloge de l'amour,2001.0,"Someone we hear talking - but whom we do not see - speaks of a project which describes the four key moments of love: meeting, physical passion, arguments/separation and making up. This project is to be told through three couples: young, adult and old. We do not know if the project is for a play, a film, a novel or an opera. The author of the project is always accompanied by a kind of servant. Meanwhile, two years earlier, an American civil servant meets with an elderly French couple who had fought in the Resistance during World War II, brokering a deal with a Hollywood director to buy the rights to tell their story. The members of the old couple's family discuss heatedly questions of nation, memory and history.",Drama
52767,شکارچی,2010.0,"In an act of vengeance, a young man randomly kills two police officers. He escapes to the forest, where he is arrested by two other officers. The three men are surrounded by trees, the woods. They are lost in a maze, a desolate landscape, where the boundaries between the hunter and the hunted are difficult to perceive.",Drama|Thriller
52784,Hans och hennes,2001.0,"Johan and Anna-Karin have been a couple for years but despite many attempts, Anna-Karin doesn't get pregnant. A visit to a fertility clinic shows why: Johan's sperm quality is too low. Johan is waiting to take over his father's farm, but what's the point if they can never have children? The news also puts a strain on their relationship since Anna-Karin desperately wants to be a mother.",Drama|Comedy
52867,Lord Love a Duck,1966.0,"From his prison cell, young Alan Musgrave (Roddy McDowell) relates his experiences of the previous year dedicated to fulfilling every whim of beautiful and self-absorbed high school senior Barbara Ann Greene played by Tuesday Weld.",Comedy|Drama
52885,"Csillagosok, Katonák",1967.0,"In 1919, Hungarian Communists aid the Bolsheviks' defeat of Czarists, the Whites. Near the Volga, a monastery and a field hospital are held by one side then the other.",Drama|War|Foreign
52913,Squadra antimafia,1978.0,Undercover cop Nico Giraldi travels to New York and Las Vegas to find a crooked cop who gave his squadron back in Italy a bad name.,Comedy|Crime
52980,仁義なき戦い 広島死闘篇,1973.0,"Repeatedly beat to a pulp by gamblers, cops, and gangsters, lone wolf Shoji Yamanaka (Kinya Kitaoji) finally finds a home as a Muraoka family hit man and falls in love with boss Muraoka's niece. Meanwhile, the ambitions of mad dog Katsutoshi Otomo (Sonny Chiba) draws our series' hero, Shozo Hirono (Bunta Sugawara) into a new round of bloodshed, culminating with the tragic demise of the young Yamanaka.",Drama|Action|Crime
53000,Soul Assassin,2001.0,"Kevin Burke a young executive for a multinational investment bank, is a rising star in the Rotterdam office. Rewarded for his perceptive eye and mastery of foreign languages, Kevin receives the promotion he has been working for - a coveted spot on the company's internal security team. Trained by the enigmatic Mr. Ficks to protect the firm's employees in volatile, third world markets, Kevin thinks he has a shield for every arrow. And this makes him feel safe, or at least ""safer"" than he's felt since his father's mysterious death. Karl Jorgensen, the Managing Director of the bank, is Kevin's boss and surrogate father. He has mentored Kevin over the years, which makes his biological son, Karl Jorgensen Junior, visibly jealous. Jorgensen brushes off the ""sibling rivalry"", but clearly favors Kevin, molding him into a confident, young man. It is this confidence that gives Kevin the courage he needs to propose to the woman he loves...",Action|Mystery|Thriller
53121,Barking Water,2009.0,"Frankie is dying. Irene hasn't forgiven him. And they are racing against time to find their way home. Frankie needs help and Irene is the one he turns to. He must go home one last time. And, like so many times before, Irene is extending herself beyond her common sense. The two set out on a journey that becomes more than getting home; confronting the past, love, understanding, and self discovery. Barking Water is a tale of great love that looks at what brings us all together. It's a tale of home...and what it takes to get there.",Drama
53129,Турецкий гамбит,2005.0,"The film is based on the second book from the Adventures of Erast Petrovich Fandorin series of novels written by the Russian author Boris Akunin. The film takes place in 1877 during the Russian-Turkish war. Erast Fandorin has just escaped from Turkish prison and is trying to get on the Russian side as soon as possible to give important information about the upcoming attack of the enemy. On his way he meets Varvara Suvorova, a young lady who is going to see her fiancée - a soldier of the Russian army. Erast also knows that there is a spy somewhere in the Russian army, everyone is under suspicion.",Mystery|Adventure|Action|Drama|History
53161,White Shadows in the South Seas,1928.0,"An alcoholic doctor on a Polynesian island, disgusted by white exploitation of the natives, finds himself marooned on a pristinely beautiful island.",Drama|Romance
53318,The Fairy King Of Ar,1998.0,"When Kyle (Jameson Baltes) and Evie (Brittney Bowman) Preston start exploring the grounds of their late grandmother's house they discover an old, abandoned mine shaft and soon find that the old lady's stories about fairies trapped underground were true. Imprisoned many years ago by two battling giants, the fairies now risk being lost forever unless Kyle and Evie can find a way to help them. The task becomes even more urgent when the children's father (Corbin Bernsen) is taken ill, and they need the fairies to cure him with their magic",Fantasy|Adventure|Family
53342,Delitto al Blue Gay,1984.0,"Rome, Italy, early 1980s. A guy who worked at the Blue Gay, a transvestite cabaret, is found murdered, strangled. Marshal Nico Giraldi (Tomas Milian) is responsible for investigating, infiltrating the Roman Gay community.",
53355,Nightmare at Noon,1988.0,"Scientists poison the water supply of a small town, turning the residents into homicidal maniacs who kill each other and anybody who passes through.",Action|Horror|Thriller
53406,By the Sea,1915.0,"It is windy at a bathing resort. After fighting with one of the two husbands, Charlie approaches Edna while the two husbands themselves fight over ice cream. Driven away by her husband, Charlie turns to the other's wife.",Comedy
53416,The Floorwalker,1916.0,"Chaplin, in his traditional Tramp persona, is a customer who creates chaos in a department store and becomes inadvertently entangled in the nefarious scheme of the store manager and the store's floorwalker to embezzle money from the establishment.",Comedy
53435,"A Man, a Woman and a Bank",1979.0,"Two novice thieves are plotting to rob a bank in Vancouver. A photographer snaps a shot of one thief as he is carrying the bank building's blueprints. The would-be thief then begins a relationship with the photographer and attempts to retrieve the photos. Meanwhile, the thieves' plot consists of this: one man will enter the bank building after dark, while the other man sits in a van and uses a computer to unlock the building's doors. The final step involves transporting the cash to a freight ship waiting on the docks, for transportation to a money launderer in Macau.",Action|Comedy|Romance
53519,High and Dizzy,1920.0,"A tipsy doctor encounters his patient sleepwalking on a building ledge, high above the street.",Comedy
53554,Hundhotellet,2000.0,"On their way to find Paris, Sture the dog (Hasse Alfredsson) and his friend Picasso end up on a hotel in the middle of nowhere. Along with Miss Mops, Sture tries to sniff out who is causing all the strange events of the hotel.",Animation|Comedy|Mystery
53569,No One Killed Jessica,2011.0,A reporter teams up with the sister of a murdered model in order to bring her case justice.,Crime|Drama
53574,Born to the West,1937.0,"Dare Rudd takes a shine to his cattleman cousin Tom's girlfriend who asks Tom to hire Dare to head the big cattle drive. Dare loses the money for the drive to cardsharps, but Tom wins it back, but Dare must save Tom's life.",Romance|Western
53766,Why Change Your Wife?,1920.0,"Robert and Beth Bordon are married but share little. He runs into Sally at a cabaret and the Gordons are soon divorced. Just as he gets bored with Sally's superficiality, Beth strives to improve her looks. The original couple falls in love again at a summer resort.",Comedy|Drama|Romance
53769,Singapore,1947.0,"After the war, Matt Gordon returns to Singapore to retrieve a fortune in smuggled pearls. Arrived, he reminisces in flashback about his prewar fiancée, alluring Linda, and her disappearance during the Japanese attack. But now Linda resurfaces...with amnesia and married to rich planter Van Leyden. Meanwhile, sinister fence Mauribus schemes to get Matt's pearls.",Adventure|Crime|Romance
53774,The Sinking of the Laconia,2011.0,"Two-part drama based on the true story of the Allied ship Laconia, sunk in WWII by a German U-Boat, which then surfaced against orders to rescue the civilian crew",Drama|History|War
53827,The Dawn Rider,1935.0,"When John Mason's father is killed, John is wounded. Attracted to his nurse Alice, a conflict arises between him and his friend Ben who plans to marry Alice. John later finds the killer of his father but goes to face him not knowing Ben has removed the bullets from his gun.",Action|Western
53883,அஞ்சாதே,2008.0,Anjathey is truly one of the master pieces of Tamil cinema in recent years.,Action|Drama
53906,Jet Pilot,1957.0,"John Wayne stars as U.S. Air Force aviator Jim Shannon, who's tasked with escorting a Soviet pilot (Janet Leigh) claiming -- at the height of the Cold War -- that she wants to defect. After falling in love with and wedding the fetching flyer, Shannon learns from his superiors that she's a spy on a mission to extract military secrets. To save his new wife from prison and deportation, Shannon devises a risky plan in this 1957 drama.",Action|Drama
53953,The Tooth Fairy,2006.0,A woman and her daughter (Nicole Muñoz) encounter a deadly legend at a bed-and-breakfast.,Horror
53999,My Super Psycho Sweet 16: Part 2,2010.0,"Following the murders at the Rollerdome, Skye Rotter leaves town in search of a normal life. Reunited with the mother who abandoned her as a child, Skye's dream of a happier life starts to take shape - until her serial killer father returns.",
54001,مسافر,1974.0,"The Traveler is a 1974 Iranian drama film directed by Abbas Kiarostami that tells the story of Hassan Darabi, a troublesome, amoral 10-year-old boy in a small Iranian town. He wishes to see the Iran national football team play an important match in Tehran. In order to achieve that, he scams his friends and neighbors. After a number of adventures, he finally reaches Tehran stadium at the time of the match. The film addresses the boy's determination in his goal and his indifference to the effects of his actions on other people, particularly those who are closest to him. In its element, the film is an examination of human behavior and the balance of right and wrong.",Drama
54075,Choose,2011.0,"Fiona Wagner, a journalism student, tracks a cold-blooded killer with the help of her detective father and a therapist.",Crime|Drama|Horror|Thriller
54198,My Boy,1921.0,An orphan escapes immigration officials at Ellis Island and goes to live with an old ship's master who can't find work and can't pay the rent.,Comedy|Drama
54220,Anima Mundi,1992.0,Image and music are intertwined in this third collaboration between director Godfrey Reggio and composer Philip Glass. The film was produced to celebrate the World Wildlife Fund's Biological Diversity Campaign. The film combines images of nature with pulsing rhythms in a Microcosmos (1997) meets Koyaanisqatsi (1983) spectacle. Written by Martin Lewison,Documentary
